business_name,city,zone,reason,matched_existing_record,matched_source_file
Consultorio Médico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527228688473,deduplication_index.csv
Consultorio médico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222131915,deduplication_index.csv
Dentalia,Metepec,Metepec/Toluca premium,same normalized phone as previous campaign,528000033682,deduplication_index.csv
Consultorio dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222162645,deduplication_index.csv
Consultorios De Medicina General Del Sector Privado,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221554505,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223948410,deduplication_index.csv
Consultorio Medico Pediatrico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221113820,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222167374,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224986931,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527226206352,deduplication_index.csv
Consultorio dental integral,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223436547,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222321523,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222158439,deduplication_index.csv
Consultorios De Medicina Especializada Del Sector Privado,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222133803,deduplication_index.csv
Consultorio Médico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222133803,deduplication_index.csv
Consultorio Psicologico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224947772,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222173850,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222690838,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527225121486,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222176053,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224878583,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223771845,deduplication_index.csv
Consultorio De Psicologia,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221689874,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222147688,deduplication_index.csv
Podologia,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527225517811,deduplication_index.csv
Consultorio dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222150744,deduplication_index.csv
Consultorio,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224342024,deduplication_index.csv
Consultorio dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222710232,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224338219,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222153199,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221099291,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221696152,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222956258,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527225062875,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222346241,deduplication_index.csv
Clinica Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222469026,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222378677,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224073475,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,525576028801,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222617330,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223497610,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221801757,deduplication_index.csv
Consultorio Médico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222152797,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223100327,deduplication_index.csv
Consultorio Pediatrico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,consultorio pediatrico,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222723220,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222175382,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222165438,deduplication_index.csv
Podólogo,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221994390,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222752236,deduplication_index.csv
Red De Innovacion Y Aprendizaje,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,525538577490,deduplication_index.csv
Consultorio Médico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222199990,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223944290,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222080203,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222313106,deduplication_index.csv
Odontologia Integral,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223690890,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222441828,deduplication_index.csv
Clinica Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222841562,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222174489,deduplication_index.csv
Consultorio Psicológico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527225103163,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223940014,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224732064,deduplication_index.csv
Consultorio Psicológico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527221559016,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527225408081,deduplication_index.csv
Consultorio Médico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222158232,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222148989,deduplication_index.csv
Dentista,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224974005,deduplication_index.csv
Dentista,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224900873,deduplication_index.csv
Consultorio Médico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223910954,deduplication_index.csv
Consultorio Podológico,Metepec,Metepec/Toluca premium,same normalized business name inside campaign 03,527226889717,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222155301,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527229807489,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223967795,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527224961654,deduplication_index.csv
Consultorio Psicologico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222534497,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223063337,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222124162,deduplication_index.csv
Consultorio Médico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222191562,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,525547579894,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527222441534,deduplication_index.csv
Consultorio Medico,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223345010,deduplication_index.csv
Consultorio Dental,Metepec,Metepec/Toluca premium,same normalized business name as previous campaign,527223947653,deduplication_index.csv
Clínica Veterinaria,Medellín,El Poblado/Provenza/Laureles/Envigado,same normalized business name as previous campaign,575744449303,deduplication_index.csv
Mondongo's,Medellín,El Poblado/Provenza/Laureles/Envigado,same normalized business name inside campaign 03,576044113434,deduplication_index.csv
Pizza Hut,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,same normalized business name as previous campaign,5115051111,deduplication_index.csv
Punto Azul,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,same normalized business name inside campaign 03,5114458078,deduplication_index.csv
Centro Odontológico,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,same normalized business name as previous campaign,5116106400,deduplication_index.csv
Punta Sal,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,same normalized business name inside campaign 03,5112424524,deduplication_index.csv
Pizza Hut,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,same normalized business name as previous campaign,5115051111,deduplication_index.csv
Punto Azul,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,same normalized business name inside campaign 03,5112608943,deduplication_index.csv
Pizza Hut,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,same normalized business name as previous campaign,5115051111,deduplication_index.csv
Pizza Hut,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,same normalized business name as previous campaign,51515051111,deduplication_index.csv
