business_name,niche,country,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
Spa Mónica Cabrera,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2729247,5112729247,valid_format_only,Modern/official website found,https://spamonicacabrera.com/,https://www.openstreetmap.org/node/5982096136
Makoto Sushi Bar Miraflores,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4463625,5114463625,valid_format_only,Modern/official website found,https://makotosushibar.com/,https://www.openstreetmap.org/node/5992164842
Catalina 555,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 6378292,5116378292,valid_format_only,No website found,,https://www.openstreetmap.org/node/5996414685
Chifa Bravos,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 950571789,51950571789,valid_format_only,No website found,,https://www.openstreetmap.org/node/6018423586
Recavarren,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2436595,5112436595,valid_format_only,No website found,,https://www.openstreetmap.org/node/6045054053
Nanka,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4678417,5114678417,valid_format_only,Modern/official website found,https://www.nanka.pe/,https://www.openstreetmap.org/node/6049705755
Edo Sushi Bar,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2250881,5112250881,valid_format_only,Modern/official website found,https://edosushibar.com/,https://www.openstreetmap.org/node/6049737543
Terra Cuina,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2995745,5112995745,valid_format_only,No website found,,https://www.openstreetmap.org/node/6049767591
La Terraza del Pardo,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 6171000,5116171000,valid_format_only,No website found,,https://www.openstreetmap.org/node/6049797584
Barra Maretazo,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2378385,5112378385,valid_format_only,Modern/official website found,https://www.barramaretazo.com,https://www.openstreetmap.org/node/6049824084
Maras Restaurantes,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 2015023,5112015023,valid_format_only,Modern/official website found,https://marasrestaurante.com.pe/,https://www.openstreetmap.org/node/6049895224
La Fondue by Swissôtel,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4214400,5114214400,valid_format_only,Modern/official website found,https://www.swissotel.com/hotels/lima/dining/la-fondue/,https://www.openstreetmap.org/node/6049899182
Aji 555,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 6771571,5116771571,valid_format_only,Modern/official website found,http://aji555.com/,https://www.openstreetmap.org/node/6049908006
Chabuca Restaurant & Bar,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 2081200,5112081200,valid_format_only,Modern/official website found,https://www.atton.com/hoteles/atton-san-isidro/,https://www.openstreetmap.org/node/6050054942
Wallqa Restaurant,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2428222,5112428222,valid_format_only,Modern/official website found,http://wallqa.com.pe,https://www.openstreetmap.org/node/6050082570
Quimera,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 3195333,5113195333,valid_format_only,Modern/official website found,https://www.quimera.com.pe/,https://www.openstreetmap.org/node/6050106432
La Locanda by Swissôtel,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4214400,5114214400,valid_format_only,Modern/official website found,https://www.swissotel.com/hotels/lima/dining/la-locanda/,https://www.openstreetmap.org/node/6050139958
Market 770,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 2015000,51512015000,valid_format_only,Modern/official website found,https://www.marriott.com/hotels/hotel-information/restaurant/details/limwi-the-westin-lima-hotel-and-convention-center/5974628/,https://www.openstreetmap.org/node/6050160640
JW Sushi Ceviche Lounge,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 2177000,5112177000,valid_format_only,Modern/official website found,https://www.espanol.marriott.com/hotels/hotel-information/restaurant/limdt-jw-marriott-hotel-lima/,https://www.openstreetmap.org/node/6051672147
La Eñe,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4474807,5114474807,valid_format_only,Modern/official website found,http://www.restaurante-laene.com/,https://www.openstreetmap.org/node/6051739010
The Observatory,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 610 4018,5116104018,valid_format_only,Modern/official website found,https://www.belmond.com/es/miraflores-park-lima/restaurants_lima,https://www.openstreetmap.org/node/6051852144
Al Asador,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 3722590,5113722590,valid_format_only,Modern/official website found,https://www.alasador.com/,https://www.openstreetmap.org/node/6051890809
Statera,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 3060628,5113060628,valid_format_only,Modern/official website found,https://staterarestaurante.pe/,https://www.openstreetmap.org/node/6051902999
Isidro Bistró Limeño,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 6111234,5116111234,valid_format_only,Modern/official website found,https://www.hyatt.com/en-US/hotel/peru/hyatt-centric-san-isidro-lima/limct/dining,https://www.openstreetmap.org/node/6053329810
Ramada Encore Restaurante & Bar,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2014200,5112014200,valid_format_only,Modern/official website found,https://ramadaencoresanisidro.pe/,https://www.openstreetmap.org/node/6053341920
Siam Thai Cuisine,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 3720680,5113720680,valid_format_only,Modern/official website found,https://www.siamthaicuisine.com.pe/,https://www.openstreetmap.org/node/6053512901
El Bosque,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 6161818.,5116161818,valid_format_only,Modern/official website found,http://www.plazadelbosque.com/dining-es.html,https://www.openstreetmap.org/node/6056095555
Barra Lima Restaurante,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 963160474,51963160474,valid_format_only,No website found,,https://www.openstreetmap.org/node/6056114337
21.02 Resto & Lounge,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 6344002,5116344002,valid_format_only,Modern/official website found,https://www.dazzlerlima.com/es/servicios/restaurant/,https://www.openstreetmap.org/node/6056169175
Amore,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 914175895,51914175895,valid_format_only,No website found,,https://www.openstreetmap.org/node/6094347270
Restaurante Miso,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 6251200,5116251200,valid_format_only,Modern/official website found,https://www.decameron.com/es/otr-destinos/peru/miraflores/radisson-decapolis-miraflores,https://www.openstreetmap.org/node/6129494956
La Picada Cevichería Valle Hermoso,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 3404577,5113404577,valid_format_only,No website found,,https://www.openstreetmap.org/node/6239134088
Acuatika Valle Hermoso,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 7623910,5117623910,valid_format_only,No website found,,https://www.openstreetmap.org/node/6239134385
Della Nonna Pastas Valle Hermoso,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 2927603,5112927603,valid_format_only,Modern/official website found,https://www.dellanonna.com.pe/,https://www.openstreetmap.org/node/6239134387
Restaurant Peña Turística Surquillana,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 583 1196,5115831196,valid_format_only,No website found,,https://www.openstreetmap.org/node/6341175386
Chifa Dao,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 7630904,5117630904,valid_format_only,No website found,,https://www.openstreetmap.org/node/6348594886
Criollazo,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 993752165,51993752165,valid_format_only,No website found,,https://www.openstreetmap.org/node/6427100586
La Barra de Ramiro - Cevicheria,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 984327646,51984327646,valid_format_only,No website found,,https://www.openstreetmap.org/node/6459415385
Osteoperu,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 968864110,51968864110,valid_format_only,Modern/official website found,https://osteoperu.com/,https://www.openstreetmap.org/node/6476468286
Punto Italiano,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 3492278,5113492278,valid_format_only,No website found,,https://www.openstreetmap.org/node/6517008296
Clínica Santa María,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4216860,5114216860,valid_format_only,Modern/official website found,https://clinicasantamaria.pe/,https://www.openstreetmap.org/node/6571278172
Instituto de Oncología & Radioterapia,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2241598,5112241598,valid_format_only,Modern/official website found,https://www.oncologiaricardopalma.com/,https://www.openstreetmap.org/node/6577890321
Snarios La Academia,Academia privada,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 2781134,5112781134,valid_format_only,No website found,,https://www.openstreetmap.org/node/6606177526
Pollos Bunny's,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 2745096,5112745096,valid_format_only,No website found,,https://www.openstreetmap.org/node/6606177532
Dentalanders,Dental,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 4800040,5114800040,valid_format_only,No website found,,https://www.openstreetmap.org/node/6606177579
Centro Optico Expert Lens,Óptica/Oftalmología premium,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 4574903,5114574903,valid_format_only,No website found,,https://www.openstreetmap.org/node/6606190486
Veterinaria San Roque,Veterinaria,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 2822054,5112822054,valid_format_only,No website found,,https://www.openstreetmap.org/node/6606190496
El Pez Nuestro de Cada Día,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 995 638 935,51995638935,valid_format_only,No website found,,https://www.openstreetmap.org/node/6634674507
Clínica La Luz,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 6139292,5116139292,valid_format_only,Modern/official website found,https://clinicalaluz.pe/,https://www.openstreetmap.org/node/6652462590
Cevicheria Mingos 326,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 964367193;+51 1 2218241,51964367193,valid_format_only,No website found,,https://www.openstreetmap.org/node/6653394286
Awicha,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 993251446,51993251446,valid_format_only,Modern/official website found,https://www.awicharestaurante.com,https://www.openstreetmap.org/node/6677535785
Clínica Santa Martha del Sur,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 6156767,5116156767,valid_format_only,Modern/official website found,https://www.santamarthadelsur.com.pe/,https://www.openstreetmap.org/node/6696066081
Barra Cevichera Sonrie Pez,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 955346551,51955346551,valid_format_only,Modern/official website found,http://www.barracevichera-sonriepez.com,https://www.openstreetmap.org/node/6744673850
Mayta,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 4226708,5114226708,valid_format_only,Modern/official website found,https://maytalima.com/,https://www.openstreetmap.org/node/6797001589
Bethania,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 3851197,5113851197,valid_format_only,No website found,,https://www.openstreetmap.org/node/6867741574
El Sillar,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 4462727,5114462727,valid_format_only,No website found,,https://www.openstreetmap.org/node/6873375185
Dios Town,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 4271637,5114271637,valid_format_only,No website found,,https://www.openstreetmap.org/node/7002871187
Restaurant Snack Bar - Mr. Koala,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 4288878,5114288878,valid_format_only,No website found,,https://www.openstreetmap.org/node/7004766686
Kasamama Buffet Criollo,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 1 3915060,5113915060,valid_format_only,Modern/official website found,https://www.kasamama.com/,https://www.openstreetmap.org/node/7060357086
Clinica San Juan de Dios de Piura,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 73 310874,5173310874,valid_format_only,No website found,,https://www.openstreetmap.org/node/7064559509
Raw Cafe,Restaurante boutique,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 3447987,5113447987,valid_format_only,Modern/official website found,https://www.rawcafe.com.pe/,https://www.openstreetmap.org/node/7064590485
Posta de Saud Valle Sharon,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4508368,5114508368,valid_format_only,No website found,,https://www.openstreetmap.org/node/7072950120
P.S. Las Flores,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4366962,5114366962,valid_format_only,No website found,,https://www.openstreetmap.org/node/7080261750
Centro de Salud Santiago de Surco,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2477793; +511 2479043,5112477793,valid_format_only,No website found,,https://www.openstreetmap.org/node/7080291989
Policlinico El Palmar S.A.,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 4770422,5114770422,valid_format_only,No website found,,https://www.openstreetmap.org/node/7080291991
Policlinico Pnp Walter Rosales,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+511 2226318,5112226318,valid_format_only,No website found,,https://www.openstreetmap.org/node/7082518484
Puesto de Salud Juan Carlos Soberón,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51 963534805,51963534805,valid_format_only,No website found,,https://www.openstreetmap.org/node/7112840621
Medi Clinic,Clínica estética,Peru,Lima,Miraflores/San Isidro/Surco/La Molina/Barranco,+51979671663,51979671663,valid_format_only,No website found,,https://www.openstreetmap.org/node/7129698885
