business_name,niche,city,zone,phone,normalized_phone,phone_status,website_status,website_url,source_url
5àsec,,Ciudad de México,Ciudad de México,86245443,,invalid_phone,Modern/official website found,https://www.5asecmexico.com/,https://www.openstreetmap.org/node/6047331817
Malportaco,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 87 53 05 74,525587530574,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6049284885
Pastelería Ideal,,Ciudad de México,Ciudad de México,+525551302970,525551302970,valid_format_only,Modern/official website found,https://www.pasteleriaideal.com.mx/,https://www.openstreetmap.org/node/6051481787
DHL Express ServicePoint,,Ciudad de México,Ciudad de México,015554010357,,invalid_phone,Modern/official website found,http://dhl.com,https://www.openstreetmap.org/node/6083296986
Clínica Dr. Casaubon,Veterinaria,Ciudad de México,Ciudad de México,55546933,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/6088450109
Colegio Medina,,Ciudad de México,Ciudad de México,55447705,,invalid_phone,Modern/official website found,https://www.colegiomedina.com.mx/,https://www.openstreetmap.org/node/6143214185
Tortagos - Tortería,,Ciudad de México,Ciudad de México,5552599000,525552599000,valid_format_only,Modern/official website found,https://tortagos.com,https://www.openstreetmap.org/node/6167491686
Boston Consulting Group,,Ciudad de México,Ciudad de México,+52 55 5258 9999,525552589999,valid_format_only,Modern/official website found,https://www.bcg.com/offices/mexico-city/default.aspx,https://www.openstreetmap.org/node/6177114139
IESCA,,Ciudad de México,Ciudad de México,55300490,,invalid_phone,Modern/official website found,http://www.iesca.edu.mx,https://www.openstreetmap.org/node/6221369787
Entuercados,,Ciudad de México,Ciudad de México,52-1-55-6023-9805,525560239805,valid_format_only,Modern/official website found,https://entuercados-taller.negocio.site/,https://www.openstreetmap.org/node/6225340440
Bicicletas Casa Gloria,,Ciudad de México,Ciudad de México,+52 55 5559 1866,525555591866,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6225340441
Giant,,Ciudad de México,Ciudad de México,+52 55 6550 4832,525565504832,valid_format_only,Modern/official website found,https://www.giant-bicycles.com/,https://www.openstreetmap.org/node/6225340442
Entuercados 2,,Ciudad de México,Ciudad de México,+52 55 6023 9805,525560239805,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6225340443
Orbea Universidad,,Ciudad de México,Ciudad de México,+52 55 6550 0768,525565500768,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6225340444
"Taller ""El campeón""",,Ciudad de México,Ciudad de México,+52 55 1911 4437,525519114437,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6225340446
Farmacia San Pablo,,Ciudad de México,Ciudad de México,+52155 5354 9000,525553549000,valid_format_only,Modern/official website found,https://www.farmaciasanpablo.com.mx/,https://www.openstreetmap.org/node/6268929469
Anversa,,Ciudad de México,Ciudad de México,+52 55 5035 8748,525550358748,valid_format_only,Modern/official website found,https://www.sindelantal.mx/delivery/miguel-hidalgo-df/anversa-sucursal-tacubaya-escandon,https://www.openstreetmap.org/node/6279065885
Quentin Cafe,,Ciudad de México,Ciudad de México,+52 55 7822 6622,525578226622,valid_format_only,Modern/official website found,http://quentin.mx/,https://www.openstreetmap.org/node/6281751989
Demente Café,,Ciudad de México,Ciudad de México,+52 55 7160 4477,525571604477,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6281765686
Café Nin,,Ciudad de México,Ciudad de México,+52 55 9155 4805,525591554805,valid_format_only,Modern/official website found,https://www.cafenin.com.mx/,https://www.openstreetmap.org/node/6284918785
Tribunal de Justicia Administrativa de la Ciudad de México,,Ciudad de México,Ciudad de México,015550020100,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/6294880687
Juzgado Cívico TLH-2,,Ciudad de México,Ciudad de México,5557097878,525557097878,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6294880786
Tribunal Federal de Justicia Administrativa,,Ciudad de México,Ciudad de México,015550037000,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/6294880985
RAMÍREZ & ABOGADOS Despacho Jurídico,Abogado migratorio,Ciudad de México,Ciudad de México,5531271437,525531271437,valid_format_only,Modern/official website found,https://abogados.rf.gd,https://www.openstreetmap.org/node/6295078085
Taquería La Negra,,Ciudad de México,Ciudad de México,01 55 5511 8631,,invalid_phone,Only social/profile link found,https://facebook.com/Taquer%C3%ADa-La-Negra-1151684548199176/,https://www.openstreetmap.org/node/6320866685
Kabuki,Restaurante boutique,Ciudad de México,Ciudad de México,(55) 5929 8227,525559298227,valid_format_only,Modern/official website found,https://kabuki.mx/,https://www.openstreetmap.org/node/6320928285
Vecchio Forno,Restaurante boutique,Ciudad de México,Ciudad de México,55534940,,invalid_phone,Modern/official website found,https://vecchioforno.mx/,https://www.openstreetmap.org/node/6322131885
Soniarte Bazar,,Ciudad de México,Ciudad de México,+5215513943570,525513943570,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6322349685
Denisse,,Ciudad de México,Ciudad de México,56890191,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/6332199086
Vulcanizadora Pennsylvania,,Ciudad de México,Ciudad de México,+52 55 55442013,525555442013,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6332202085
Pastelería Lesant,,Ciudad de México,Ciudad de México,+525570240700,525570240700,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6357514518
Dirección General de Servicios Aéreos CDMX,,Ciudad de México,Ciudad de México,55584663,,invalid_phone,Modern/official website found,https://www.ssc.cdmx.gob.mx/,https://www.openstreetmap.org/node/6397105785
Café-Restaurante La Celestina,Restaurante boutique,Ciudad de México,Ciudad de México,5537893190,525537893190,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6401476985
The Strand Barbers,,Ciudad de México,Ciudad de México,+52 55 5207 2336,525552072336,valid_format_only,Modern/official website found,https://thestrandbarbers.com/,https://www.openstreetmap.org/node/6422027188
mi Gusto es,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 5254 5678,525552545678,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6440741285
ESOME consultores,,Ciudad de México,Ciudad de México,5540556723,525540556723,valid_format_only,Modern/official website found,https://esome.mx/,https://www.openstreetmap.org/node/6481752885
Bahia de Vigo,Restaurante boutique,Ciudad de México,Ciudad de México,01 55 5709 9823,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/6495474385
4habitat,,Ciudad de México,Ciudad de México,+55-55771900,525555771900,valid_format_only,Modern/official website found,https://mexin.net/,https://www.openstreetmap.org/node/6501380271
Charlie Ramirez Animation Studios de Mexico,,Ciudad de México,Ciudad de México,+52 1 5531552864,525531552864,valid_format_only,Modern/official website found,https://charlie1945nagant.jimdo.com,https://www.openstreetmap.org/node/6510651743
Hotel Eco,,Ciudad de México,Ciudad de México,5555926794,525555926794,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6545209486
Gayosso Módulos Patio Universidad,,Ciudad de México,Ciudad de México,5523427473,525523427473,valid_format_only,Modern/official website found,https://www.gayosso.com/,https://www.openstreetmap.org/node/6550007188
Gilbert,,Ciudad de México,Ciudad de México,+52 55 5547 2582,525555472582,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6551477196
Hospital Veterinario,Veterinaria,Ciudad de México,Ciudad de México,56619320,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/6566676387
KFC,,Ciudad de México,Colonia Centro,+52 55 1515 4747,525515154747,valid_format_only,Modern/official website found,https://kfc.com.mx/,https://www.openstreetmap.org/node/6577322231
FRITEC,,Ciudad de México,Ciudad de México,56400480,,invalid_phone,Modern/official website found,http://www.fritec.com.mx,https://www.openstreetmap.org/node/6601180886
El,Restaurante boutique,Ciudad de México,Ciudad de México,01 55 4809 2211,,invalid_phone,Modern/official website found,https://elremolkito.negocio.site/,https://www.openstreetmap.org/node/6606673385
MX Skate Shop,,Ciudad de México,Ciudad de México,+52 1 55 6834 4882,525568344882,valid_format_only,Modern/official website found,http://www.mxskateshop.com.mx,https://www.openstreetmap.org/node/6612378917
Murakami,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 5203 1371,525552031371,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6642215521
China Shing Express,,Ciudad de México,Ciudad de México,+52 55 5203 8753; +52 55 5203 5803,525552038753,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6642229908
Mercedes-Benz Hermer,,Ciudad de México,Ciudad de México,+52 55 5262 9860,525552629860,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6642322965
Soft and Clean,,Ciudad de México,Ciudad de México,5531039806,525531039806,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6657813685
McKinsey & Company,,México,México,+52 (55) 53 51 77 00,525553517700,valid_format_only,Modern/official website found,https://www.mckinsey.com/mx,https://www.openstreetmap.org/node/6660869586
Afore XXI Banorte,,Ciudad de México,Ciudad de México,+1 55-20001994,,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/6668788773
Uriarte Talavera Polanco,,Ciudad de México,Ciudad de México,+52 55 5280 0635,525552800635,valid_format_only,Modern/official website found,https://uriartetalavera.com.mx/,https://www.openstreetmap.org/node/6710521586
Trinitate Polanco,,Ciudad de México,Ciudad de México,+52 55 5280 6876,525552806876,valid_format_only,Modern/official website found,https://trinitateshop.com/,https://www.openstreetmap.org/node/6710531585
Hospital Pediatrico de Azcapotzalco,,Ciudad de México,Ciudad de México,"5561 2854, 5561 7904, 5347 1490",,invalid_phone,No website found in public source,,https://www.openstreetmap.org/node/6720453188
Helipuerto Tlaxcoaque,,Ciudad de México,Ciudad de México,5552425100,525552425100,valid_format_only,Modern/official website found,https://www.ssc.cdmx.gob.mx/,https://www.openstreetmap.org/node/6720454385
La Galeterie,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 5541 4541,525555414541,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6747906684
Vege Taco,,Mexico,Mexico,+525567258826,525567258826,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6754440294
Casa Boulder,,Ciudad de México,Ciudad de México,5534667766,525534667766,valid_format_only,Modern/official website found,http://www.casaboulder.net/,https://www.openstreetmap.org/node/6766961185
Salón Covadonga,Restaurante boutique,Ciudad de México,Ciudad de México,5555332922,525555332922,valid_format_only,No website found in public source,,https://www.openstreetmap.org/node/6773314586
Terraza Cha Cha Chá,Restaurante boutique,Ciudad de México,Ciudad de México,+52 55 5705 2272,525557052272,valid_format_only,Modern/official website found,https://www.terrazachachacha.com/,https://www.openstreetmap.org/node/6786946385
Ópticas Lux Plaza Central Ciudad de México,Óptica premium,mexico,mexico,01 55 5600 5221,,invalid_phone,Modern/official website found,https://lux.mx/sucursales/#LuxPlazaCentral,https://www.openstreetmap.org/node/6789983306
El convite,,Ciudad de México,Ciudad de México,50868945,,invalid_phone,Modern/official website found,https://elconvite.com.mx/,https://www.openstreetmap.org/node/6800727393
